"start","tracker_item_id","priority","open_date","close_date","summary","details","submitted_by","last_modified_date","last_modified_by"
"===",5368,4,"2015-01-19 03:49:42+00","","Jan 2015 Ballot Comment #254","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mi<br /><br /><strong>Existing Wording</strong>:<br />
UML diagram<br />
to do<br /><br />
JASON template<br />
to do<br /><br /><strong>Proposed Wording</strong>:<br />
Add UML diagram and JASON template<br /><br /><strong>Comments</strong>:<br />
When clicked on ""Element"" link under ""Infrastructure Types"" UML diagram and JASON Template needs to be added<br /><br /><strong>In person resolution requested</strong>:<br />
No<br /><br /><strong>Grahame's Comments</strong>:<br />
fix<br /><br /><strong>Disposition</strong>:<br />
Persuasive<br /><br /><strong>Submitted By</strong>:<br />
Ioana Singureanu<br /><br /><strong>Organization</strong>:<br />
Eversolve, LLC</p>
",2529,"2015-03-14 10:23:45+00",150
"===",5369,4,"2015-01-19 03:49:44+00","","Jan 2015 Ballot Comment #255","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mi<br /><br /><strong>Existing Wording</strong>:<br />
UML diagram<br />
to do<br /><br />
JASON template<br />
to do<br /><br /><strong>Proposed Wording</strong>:<br />
Add UML diagram and JASON template<br /><br /><strong>Comments</strong>:<br />
When clicked on ""BackboneElement"" link under ""Infrastructure Types"" UML diagram and JASON Template needs to be added<br /><br /><strong>In person resolution requested</strong>:<br />
No<br /><br /><strong>Grahame's Comments</strong>:<br />
fix<br /><br /><strong>Disposition</strong>:<br />
Persuasive<br /><br /><strong>Submitted By</strong>:<br />
Ioana Singureanu<br /><br /><strong>Organization</strong>:<br />
Eversolve, LLC</p>
",2529,"2015-03-14 10:22:43+00",150
"===",5370,3,"2015-01-19 03:49:47+00","2015-03-14 09:28:18+00","Jan 2015 Ballot Comment #256","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mi<br /><br /><strong>Existing Wording</strong>:<br />
BackboneElement link under ""Infrastructure Types"" section<br /><br /><strong>Proposed Wording</strong>:<br />
When clicked on ""BackboneElement"" link under ""Infrastructure Types"" section and subsection headings have ""??"" in front of it. For example: ?.?.1 Content<br /><br /><strong>Comments</strong>:<br />
Remove ""??"" in front of each section heading number through out the page.<br /><br /><strong>In person resolution requested</strong>:<br />
No<br /><br /><strong>Grahame's Comments</strong>:<br />
fix broken index<br /><br /><strong>Disposition</strong>:<br />
Persuasive<br /><br /><strong>Submitted By</strong>:<br />
Ioana Singureanu<br /><br /><strong>Organization</strong>:<br />
Eversolve, LLC</p>
",2529,"2015-03-14 09:28:18+00",150
"===",5371,4,"2015-01-19 03:49:50+00","","Jan 2015 Ballot Comment #257","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mi<br /><br /><strong>Existing Wording</strong>:<br />
UML diagram<br />
to do<br /><br />
JASON template<br />
to do<br /><br /><strong>Proposed Wording</strong>:<br />
Add UML diagram and JASON template<br /><br /><strong>Comments</strong>:<br />
When clicked on ""ElementDefinition"" link under ""Infrastructure Types"" UML diagram and JASON Template needs to be added<br /><br /><strong>In person resolution requested</strong>:<br />
No<br /><br /><strong>Grahame's Comments</strong>:<br />
fix<br /><br /><strong>Disposition</strong>:<br />
Persuasive<br /><br /><strong>Submitted By</strong>:<br />
Ioana Singureanu<br /><br /><strong>Organization</strong>:<br />
Eversolve, LLC</p>
",2529,"2015-03-14 09:27:29+00",150
"===",5372,3,"2015-01-19 03:49:53+00","2015-02-26 21:47:33+00","Jan 2015 Ballot Comment #258","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mi<br /><br /><strong>Existing Wording</strong>:<br />
Example Document: XML or JSON<br /><br /><strong>Proposed Wording</strong>:<br />
XML or JSON link needs to be fixed<br /><br /><strong>Comments</strong>:<br />
When clicked on Example Document: XML or JASON link, message displyed is ""HL7 - 404 File Not Found""<br /><br /><strong>In person resolution requested</strong>:<br />
No<br /><br /><strong>Grahame's Comments</strong>:<br />
fix<br /><br /><strong>Submitted By</strong>:<br />
Ioana Singureanu<br /><br /><strong>Organization</strong>:<br />
Eversolve, LLC</p>
",2529,"2015-03-20 17:50:27+00",2953
"===",5373,3,"2015-01-19 03:49:56+00","2015-03-21 23:57:02+00","Jan 2015 Ballot Comment #260","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mj<br /><br /><strong>Comments</strong>:<br />
Missing an equivalent to the 'Consent Directive' or ""Data Consent"" CDA IG and V3 Message<br /><br /><strong>In person resolution requested</strong>:<br />
No<br /><br /><strong>Grahame's Comments</strong>:<br />
how to deal with aliases in table of contents?<br /><br /><strong>Disposition Comment</strong>:<br />
Need to find a way to surface ""important"" profiles in this view<br /><br /><strong>Submitted By</strong>:<br />
Ioana Singureanu<br /><br /><strong>Organization</strong>:<br />
Eversolve, LLC</p>
",2529,"2015-03-21 23:57:02+00",2953
"===",5374,4,"2015-01-19 03:49:59+00","","Jan 2015 Ballot Comment #261","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mj<br /><br /><strong>Comments</strong>:<br />
Missing resources intended to detail Social History assertions similar to C-CDA R 1.1<br /><br /><strong>In person resolution requested</strong>:<br />
No<br /><br /><strong>Grahame's Comments</strong>:<br />
Profile on Observation. How to find it?<br /><br /><strong>Submitted By</strong>:<br />
Ioana Singureanu<br /><br /><strong>Organization</strong>:<br />
Eversolve, LLC</p>
",2529,"2015-03-15 13:30:23+00",150
"===",5375,3,"2015-01-19 03:50:02+00","2015-01-20 19:54:22+00","Jan 2015 Ballot Comment #262","<p>
<br /><strong>Vote and Type</strong>:<br />
A-S<br /><br /><strong>Comments</strong>:<br />
It would be easier to create a resource intended to be associated with any resource that would specify the associated attribution and activities. For instance an observation resource could contain associated attribution and actions applied to that observation.<br /><br /><strong>Grahame's Comments</strong>:<br />
resources are generally produced in groups. And the provenance information pertains to the group. The pattern we hve developed over several cycles, though it may not yet have been implemented enough. Still we'd want implementation experience before changing it<br /><br /><strong>Submitted By</strong>:<br />
Ioana Singureanu<br /><br /><strong>Organization</strong>:<br />
Eversolve, LLC</p>
",2529,"2015-03-20 17:49:50+00",2953
"===",5376,3,"2015-01-19 03:50:08+00","2015-03-11 08:25:42+00","Jan 2015 Ballot Comment #263","<p>
<br /><strong>Vote and Type</strong>:<br />
A-S<br /><br /><strong>Comments</strong>:<br />
Current extension metadata does not include realm or locale and seems to allow extension that one project-specific extensions within the same realm/locale.Based on our experience with HL7 V2 Z-segments, extensions are dangerous thing if left up to each implementer, vendors, or project.<br /><br /><strong>Grahame's Comments</strong>:<br />
Add realm+location to conformance resources<br /><br /><strong>Submitted By</strong>:<br />
Ioana Singureanu<br /><br /><strong>Organization</strong>:<br />
Eversolve, LLC</p>
",2529,"2015-03-20 17:49:19+00",2953
"===",5377,3,"2015-01-19 03:50:11+00","2015-03-15 13:34:54+00","Jan 2015 Ballot Comment #264","<p>
<br /><strong>Vote and Type</strong>:<br />
A-Q<br /><br /><strong>Comments</strong>:<br />
Missing a detailed definition of value set contraints applied to resource. How do we contrain LOINC to a certain value set for ""toxicology tests"" for instance?<br /><br /><strong>Grahame's Comments</strong>:<br />
well, the specification is loaded with examples. Though the<br /><br /><strong>Disposition</strong>:<br />
Not Persuasive<br /><br /><strong>Disposition Comment</strong>:<br />
This is covered in Profile.snapshot.element.binding.referenceValueSet<br /><br /><strong>Submitted By</strong>:<br />
Ioana Singureanu<br /><br /><strong>Organization</strong>:<br />
Eversolve, LLC</p>
",2529,"2015-03-20 17:48:09+00",2953
"===",5378,3,"2015-01-19 03:50:14+00","","Jan 2015 Ballot Comment #265","<br /><strong>Vote and Type</strong>:<br />
A-S<br /><br /><strong>Existing Wording</strong>:<br />
Value sets that define their own codes are effectlvely providing inline code system definitions. These are intended for small, simple code systems that are found throughout the implementation context (e.g. lists of wards, status codes, enumerations). <br /><br /><strong>Comments</strong>:<br />
It seems that inline definition is useful in cases where the semantics are significant in a limited scope--i.e., for local values--and that this is the requirement
<br />
that drives their inclusion. If so, this should be explicit. If not, the rationale should be made clear.<br /><br /><strong>Grahame's Comments</strong>:<br />
Happy to extend the definition to mention appropriateness for a limited scope<br /><br /><strong>Submitted By</strong>:<br />
Jay Lyle <br /><br /><strong>Organization</strong>:<br />
Ockham Information <br />",2529,"2015-01-19 04:51:44+00",105
"===",5379,3,"2015-01-19 03:50:17+00","","Jan 2015 Ballot Comment #266","<br /><strong>Vote and Type</strong>:<br />
Neg-Mi<br /><br /><strong>Existing Wording</strong>:<br />
""based on the functionality described in the OMG CTS 2 specification""<br /><br /><strong>Comments</strong>:<br />
Does that mean that it implements CTS2, or that it's inspired by CTS2, with some departures? If so, a list of deltas would be helpful. The Map tab would be a good place for this.
<br />
V3 Mappings should maybe be to MIF<br /><br /><strong>Grahame's Comments</strong>:<br />
will work on CTS2 mappings as part of terminology connectathon<br /><br /><strong>Submitted By</strong>:<br />
Jay Lyle <br /><br /><strong>Organization</strong>:<br />
Ockham Information <br />",2529,"2015-01-19 04:59:22+00",105
"===",5380,3,"2015-01-19 03:50:20+00","2015-03-11 11:34:20+00","Jan 2015 Ballot Comment #267","<p>
<br /><strong>Vote and Type</strong>:<br />
A-T<br /><br /><strong>Existing Wording</strong>:<br />
"" can be used to reference it, it's logical identifier, and it's location.""<br /><br /><strong>Proposed Wording</strong>:<br />
"" can be used to reference it: its logical identifier, and its location.""<br /><br /><strong>Grahame's Comments</strong>:<br />
k<br /><br /><strong>Submitted By</strong>:<br />
Jay Lyle<br /><br /><strong>Organization</strong>:<br />
Ockham Information</p>
",2529,"2015-03-20 17:46:56+00",2953
"===",5381,3,"2015-01-19 03:50:23+00","","Jan 2015 Ballot Comment #268","<p>
<br /><strong>Vote and Type</strong>:<br />
A-Q<br /><br /><strong>Existing Wording</strong>:<br />
""The location of the value set is a URL by which it may be retrieved, usually from a FHIR server, and is often a relative reference to a value set on the same server.""<br /><br /><br /><strong>Comments</strong>:<br />
This implies that a resource or profile that specifies a value set is dependent on the path in which it is implemented.<br /><br /><strong>Grahame's Comments</strong>:<br />
yes that's the case<br /><br /><strong>Submitted By</strong>:<br />
Jay Lyle<br /><br /><strong>Organization</strong>:<br />
Ockham Information</p>
",2529,"2015-02-27 23:25:43+00",150
"===",5382,3,"2015-01-19 03:50:26+00","","Jan 2015 Ballot Comment #269","<br /><strong>Vote and Type</strong>:<br />
A-S<br /><br /><strong>Comments</strong>:<br />
It seems that a VS resource should not only have a define OR a compose Or an expansion, but that those should be XOR.<br /><br /><strong>Grahame's Comments</strong>:<br />
we have excemptions we we have both a define and a compose. This maybe a policy question. With regard to expansion, the expansion might include the definition or not<br /><br /><strong>Submitted By</strong>:<br />
Jay Lyle <br /><br /><strong>Organization</strong>:<br />
Ockham Information <br />",2529,"2015-01-19 04:51:43+00",105
"===",5383,3,"2015-01-19 03:50:28+00","","Jan 2015 Ballot Comment #270","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mi<br /><br /><strong>Comments</strong>:<br />
It's not clear, when one requests a value set resource, whether one should expect the definition or the expansion.<br />
There seem to be different use cases for this resource. One is an implementer needing codes, in which case we'd want to provide an expansion (a la CTS2 ""resolvedValueSet"").<br />
Another is a service needing a definition, in which case we'd want to provide either a define or a compose--however the VS is defined.<br />
But I need to be able to specify which one I want, which seems to me to suggest that the Definition and the Expansion should be different resources.<br />
(As would be the validation resource -- validityOfCodeAlphaInValueSetBetaAtTimeT)<br /><br /><strong>Grahame's Comments</strong>:<br />
agree to make this difference more explicit in the value set scope (refer to terminology service) and also more explicit in the terminology service API too<br /><br /><strong>Submitted By</strong>:<br />
Jay Lyle<br /><br /><strong>Organization</strong>:<br />
Ockham Information</p>
",2529,"2015-02-27 23:23:08+00",150
"===",5384,3,"2015-01-19 03:50:31+00","","Jan 2015 Ballot Comment #271","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mi<br /><br /><strong>Existing Wording</strong>:<br />
""if codes are listed, add them to the result set""<br /><br /><strong>Comments</strong>:<br />
The process for expanding a dynamically defined VS (no system version) must also include validating that the specified codes are active<br /><br /><strong>Grahame's Comments</strong>:<br />
Must it? I think that's a policy question, not an API rule. I think that we might mention it as an issue, but I doubt that we want to make a rule about it<br /><br /><strong>Submitted By</strong>:<br />
Jay Lyle<br /><br /><strong>Organization</strong>:<br />
Ockham Information</p>
",2529,"2015-02-27 23:19:55+00",150
"===",5385,3,"2015-01-19 03:50:34+00","","Jan 2015 Ballot Comment #272","<br /><strong>Vote and Type</strong>:<br />
A-S<br /><br /><strong>Existing Wording</strong>:<br />
compose<br /><br /><strong>Comments</strong>:<br />
It seems like the composition structure would have to be recursive to support complex definitions.<br /><br /><strong>Grahame's Comments</strong>:<br />
we don't think that it is. But what's your use case? <br /><br /><strong>Submitted By</strong>:<br />
Jay Lyle <br /><br /><strong>Organization</strong>:<br />
Ockham Information <br />",2529,"2015-01-19 04:59:22+00",105
"===",5386,3,"2015-01-19 03:50:37+00","","Jan 2015 Ballot Comment #273","<p>
<br /><strong>Vote and Type</strong>:<br />
A-S<br /><br /><strong>Existing Wording</strong>:<br />
purpose, definition<br /><br /><strong>Comments</strong>:<br />
Distinction between purpose and definition not entirely clear.<br /><br /><strong>Grahame's Comments</strong>:<br />
refer to VSD project<br /><br /><strong>Submitted By</strong>:<br />
Jay Lyle<br /><br /><strong>Organization</strong>:<br />
Ockham Information</p>
",2529,"2015-02-27 23:17:34+00",150
"===",5387,3,"2015-01-19 03:50:40+00","","Jan 2015 Ballot Comment #274","<br /><strong>Vote and Type</strong>:<br />
A-Q<br /><br /><strong>Comments</strong>:<br />
I'd like some clarity on the criteria for defining operations (beyond the restful http set). It seems that the reason for doing so would be to support asynchronous (stateful) functionality. This is 
<br />
listed as one reason, but it's not clear whether there might be others. For instance, expanding a value set seems like an operation, intuitively, but I'd argue
<br />
that an expansion is just another resource. The fact that it's generated dynamically doesn't really enter into it. Ditto for code validation. If these resources were defined, there would be no need for these operations, at least at the base specification.<br /><br /><strong>Grahame's Comments</strong>:<br />
The essence of an operation is that the server is making some decision; the content returned depends on factors under the control of the server. In the case of expand, the server can return an existing resource, or create a new one it does not store. Because expansion is an operation, there is no expectation that expansions are searchable, for instance. ANd I think that the fact it is generated dynamically is relevant, though it may not be final. It's true that we could also define a resoruce for validation request/response and use this instead. in fact, that's how the FM resources work, and it's a problem. Need to figure out how to express this<br /><br /><strong>Submitted By</strong>:<br />
Jay Lyle <br /><br /><strong>Organization</strong>:<br />
Ockham Information <br />",2529,"2015-03-01 19:42:36+00",150
"===",5388,3,"2015-01-19 03:50:43+00","","Jan 2015 Ballot Comment #275","<p>
<br /><strong>Vote and Type</strong>:<br />
A-S<br /><br /><strong>Comments</strong>:<br />
""primary"" is not a very descriptive name for ""If this code was chosen directly by the user."" Suggest SelectedByHumanUserInPrimaryDataCaptureContext, if that's what it means.<br />
or OriginallySelectedValue. Unclear whether ""the user"" means any user at any point or in some specific context. Or if this is just ""NotTranslated"" (or, preferably the<br />
inverse, ""Translation""). Or perhaps there are more than two modes (selected, inferred, translated, e.g.)<br /><br /><strong>Grahame's Comments</strong>:<br />
how about 'selectedDirectly'?<br /><br /><strong>Submitted By</strong>:<br />
Jay Lyle<br /><br /><strong>Organization</strong>:<br />
Ockham Information</p>
",2529,"2015-03-05 21:39:24+00",150
"===",5389,3,"2015-01-19 03:50:46+00","","Jan 2015 Ballot Comment #276","<br /><strong>Vote and Type</strong>:<br />
A-S<br /><br /><strong>Existing Wording</strong>:<br />
""If the code system does not define a text representation (e.g. SNOMED CT Expressions) then display cannot be populated,""<br /><br /><strong>Comments</strong>:<br />
It seems that the display could be constructed using the same rules as the expression.<br /><br /><strong>Grahame's Comments</strong>:<br />
only if the code system defines that. <br /><br /><strong>Submitted By</strong>:<br />
Jay Lyle <br /><br /><strong>Organization</strong>:<br />
Ockham Information <br />",2529,"2015-01-19 04:59:21+00",105
"===",5390,3,"2015-01-19 03:50:49+00","2015-03-10 21:38:31+00","Jan 2015 Ballot Comment #277","<p>
<br /><strong>Vote and Type</strong>:<br />
A-Q<br /><br /><strong>Comments</strong>:<br />
It's hard to see how ""isExtensible"" makes any distinction unless conformance=Required.<br /><br /><strong>Grahame's Comments</strong>:<br />
this appears to be a bad reference. What is it actually about?<br /><br /><strong>Submitted By</strong>:<br />
Jay Lyle<br /><br /><strong>Organization</strong>:<br />
Ockham Information</p>
",2529,"2015-03-20 17:46:14+00",2953
"===",5391,3,"2015-01-19 03:50:52+00","","Jan 2015 Ballot Comment #279","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mj<br /><br /><strong>Existing Wording</strong>:<br />
Contract Signer Type Codes - ""The Digital Signature Purposes"" These codes are excerpted from ASTM Standard, E1762-95(2013) - Standard Guide for Electronic Authenticaiton of Health Care Information, Copyright by ASTM crypto.stanford.edu/<br /><br /><strong>Proposed Wording</strong>:<br />
The FHIR Contract Resource sponsoring WG, Financial Management, and the FHIR Consent Directive profile on Contract sponsoring WG, CBCC, did not approve this value set. It was provided as a ""placeholder"" rather than the example of codes that were approved - e.g., grantor, grantee, delegator, delegatee, health insurer and health insurance enrollee. While there are several codes in this value set that could be signer types on a Contract/Consent Directive, it is far from complete and there are a majority of the excerpted codes are inappropriate as signer types. The intent for this value set was not ""Digital Signature Purpose"" - so this statement should be removed. The intended purpose was to capture the roles played by signers to the Contract/Consent Directive. FM/CBCC are constructing a FHIR signer type value set that will include the ASTM signer types that make sense, e.g., Witness, adding signer type roles from HL7 v.3, and adding additional signer types per business requirements. This value set should be deprecated.<br /><br /><strong>Grahame's Comments</strong>:<br />
better to just fix it<br /><br /><strong>Submitted By</strong>:<br />
Kathleen Connor<br /><br /><strong>Organization</strong>:<br />
ESC</p>
",2529,"2015-03-15 18:28:44+00",1078
"===",5392,2,"2015-01-19 03:50:55+00","2015-03-10 02:31:48+00","Jan 2015 Ballot Comment #281","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mj<br /><br /><strong>Existing Wording</strong>:<br />
Provenance information that describes the activity that led to the creation of a set of resources. This information can be used to help determine their reliability or trace where the information in them came from. The focus of the provenance resource is record keeping, audit and traceability, and not explicit statements of clinical significance.<br /><br /><strong>Proposed Wording</strong>:<br />
Replace FHIR author definition which is limited to""activity that led to the creation of a set of resources"", with the more comprehensive and ""standard"" W3C PROV working definition at <a href=""http://www.w3.org/2005/Incubator/prov/XGR-prov-20101214/#What_is_provenance."">http://www.w3.org/2005/Incubator/prov/XGR-prov-20101214/#What_is_provenance.</a> In addition, the HL7 Control Acts, HL7 DPROV CDA IG and HL7 HCS Guide as well as a number of HL7 EHR artifcats inidcate and/or assert that provenance indicates clinical significance in terms of confidence in authenticity, reliability, and trustworthiness, integrity, and stage in lifecycle (e.g., Document Completion - has the artifact been legally authenticated), all of which may impact Security, Privacy, and Trust policies.<br /><br /><strong>Grahame's Comments</strong>:<br />
Kathleen to propose actual replacemnet wording for word smithing<br /><br /><strong>Submitted By</strong>:<br />
Kathleen Connor<br /><br /><strong>Organization</strong>:<br />
ESC</p>
",2529,"2015-03-10 02:31:48+00",1078
"===",5393,2,"2015-01-19 03:50:58+00","2015-02-17 21:39:27+00","Jan 2015 Ballot Comment #282","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mj<br /><br /><strong>Existing Wording</strong>:<br />
The provenance resource tracks information about activity that created a version of a resource, including the entities, and agents involved in producing a resource. This information can be used to form assessments about its quality, reliability or trustworthiness, or to provide pointers for where to go to further investigate the origins of the resource and the information in it.<br /><br /><strong>Proposed Wording</strong>:<br />
Recommend that FMG turn the documentation and modeling of FHIR Provenance Resource over to the HL7 CBCC WG, which has development of FHIR Provenance Resource within its scope in the DPROV Project Scope Statement to ensure fidelity to Provenance related artifcacts in W3C, HL7, and ONC Data Provenance Initiative. WRT ""to provide pointers for where to go to further investigate the origins of the resource and the information in it"": The ability to locate the ""subject"" of Provenance Metadata is a given in all of these artifacts and not unique to FHIR other than the discovery/retrieval mechanism.<br /><br /><strong>Grahame's Comments</strong>:<br />
I thought it was going to be EHR-FM. FMG to decide<br /><br /><strong>Submitted By</strong>:<br />
Kathleen Connor<br /><br /><strong>Organization</strong>:<br />
ESC</p>
",2529,"2015-02-17 21:39:27+00",1078
"===",5394,2,"2015-01-19 03:51:00+00","2015-02-24 20:30:45+00","Jan 2015 Ballot Comment #283","<p>
<br /><strong>Vote and Type</strong>:<br />
A-S<br /><br /><strong>Existing Wording</strong>:<br />
Provenance resources are a record-keeping assertion that gathers information about the context in which the information in a resource was obtained.<br /><br /><strong>Proposed Wording</strong>:<br />
Define what is meant by ""record-keeping assertions"" - entries in a medical record or in a bookkeeping journal are also such. What makes this characterization specific to the FHIR Provenance Resource? Need to specify the differentiator.<br /><br /><strong>Grahame's Comments</strong>:<br />
Kathleen to propose actual replacemnet wording for word smithing<br /><br /><strong>Submitted By</strong>:<br />
Kathleen Connor<br /><br /><strong>Organization</strong>:<br />
ESC</p>
",2529,"2015-02-24 20:30:45+00",1078
"===",5395,3,"2015-01-19 03:51:03+00","","Jan 2015 Ballot Comment #284","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mj<br /><br /><strong>Existing Wording</strong>:<br />
Entire section on mappings<br /><br /><strong>Proposed Wording</strong>:<br />
Mappings of FHIR Provenance Resource to RIM are pointless if the mapping of the FHIR Provenance Resource to W3C are inaccurate and incomplete with little explanation for the mappings provided - e.g., where in the massive W3C PPROV Specification are these terms defined. This seems to be a less than adequate effort to provide basis for asserting that the FHIR Provenance Resource is in fact based on W3C PROV.<br /><br /><strong>Grahame's Comments</strong>:<br />
ok, fair enough, we could do more work<br /><br /><strong>Submitted By</strong>:<br />
Kathleen Connor<br /><br /><strong>Organization</strong>:<br />
ESC</p>
",2529,"2015-02-09 19:53:12+00",1078
"===",5396,3,"2015-01-19 03:51:06+00","","Jan 2015 Ballot Comment #285","<p>
<br /><strong>Vote and Type</strong>:<br />
Neg-Mi<br /><br /><strong>Proposed Wording</strong>:<br />
W3C conflates the Act as an Entity Role with Entities participating in an Act<br /><br /><strong>Grahame's Comments</strong>:<br />
so?<br /><br /><strong>Submitted By</strong>:<br />
Kathleen Connor<br /><br /><strong>Organization</strong>:<br />
ESC</p>
",2529,"2015-02-09 19:56:11+00",1078
"===",5397,3,"2015-01-19 03:51:09+00","2015-01-20 20:04:41+00","Jan 2015 Ballot Comment #286","<p>
<br /><strong>Vote and Type</strong>:<br />
A-Q<br /><br /><strong>Proposed Wording</strong>:<br />
How are profiles and extensions going to be included as FHIR Provenance Resource Entities?<br /><br /><strong>Grahame's Comments</strong>:<br />
I don't know what this means<br /><br /><strong>Disposition Comment</strong>:<br />
The same as any other resource (if we're talking about definitions)?<br /><br /><strong>Submitted By</strong>:<br />
Kathleen Connor<br /><br /><strong>Organization</strong>:<br />
ESC</p>
",2529,"2015-03-20 17:44:45+00",2953
"===",5398,3,"2015-01-19 03:51:12+00","2015-03-18 13:59:01+00","Jan 2015 Ballot Comment #287","<p>
<br /><strong>Vote and Type</strong>:<br />
A-S<br /><br /><strong>Existing Wording</strong>:<br />
Provenance.entity.agent<br />
Definition<br />
The entity is attributed to an agent to express the agent's responsibility for that entity, possibly along with other agents. This description can be understood as shorthand for saying that the agent was responsible for the activity which generated the entity.<br /><br />
Control 0..1<br />
Type See Provenance.agent<br /><br /><br /><strong>Proposed Wording</strong>:<br />
W3C and HL7 Provenance related specs have agents doing more than being responsible for generating the subject entity. The full spectrum of what Agents ""do"" must be specified to make this Resource complete.<br /><br /><strong>Grahame's Comments</strong>:<br />
Does it? What's missing?<br /><br /><strong>Submitted By</strong>:<br />
Kathleen Connor<br /><br /><strong>Organization</strong>:<br />
ESC</p>
",2529,"2015-03-18 13:59:01+00",1078
"===",5399,3,"2015-01-19 03:51:15+00","2015-03-11 11:25:35+00","Jan 2015 Ballot Comment #288","<p>
<br /><strong>Vote and Type</strong>:<br />
A-T<br /><br /><strong>Existing Wording</strong>:<br />
May uesrs of this specification are familiar with theClinical Document Architecture(CDA) and related specifications.<br /><br /><strong>Proposed Wording</strong>:<br />
Many users of this specification are familiar with theClinical Document Architecture(CDA) and related specifications.<br /><br /><strong>Grahame's Comments</strong>:<br />
k<br /><br /><strong>Submitted By</strong>:<br />
Matthew Graham<br /><br /><strong>Organization</strong>:<br />
Mayo Clinic</p>
",2529,"2015-03-16 19:24:25+00",239
"===",5400,3,"2015-01-19 03:51:18+00","2015-03-11 11:21:14+00","Jan 2015 Ballot Comment #289","<p>
<br /><strong>Vote and Type</strong>:<br />
A-Q<br /><br /><strong>Existing Wording</strong>:<br />
""subject"" verses ""patient"" for reference to Patient Resource.<br /><br /><strong>Comments</strong>:<br />
Almost all Clinical Resources have reference to Patient, for consistency should we just pick one.<br /><br /><strong>Grahame's Comments</strong>:<br />
my error. Yes, this is already policy<br /><br /><strong>Disposition Comment</strong>:<br />
Based on naming rules, this should be ""patient"" unless there are strong business reasons otherwise<br /><br /><strong>Submitted By</strong>:<br />
Matthew Graham<br /><br /><strong>Organization</strong>:<br />
Mayo Clinic</p>
",2529,"2015-03-11 11:21:14+00",150
"===",5401,3,"2015-01-19 03:51:21+00","2015-01-20 16:02:31+00","Jan 2015 Ballot Comment #290","<p>
<br /><strong>Vote and Type</strong>:<br />
A-Q<br /><br /><strong>Existing Wording</strong>:<br />
CarePlan Reources<br /><br /><strong>Proposed Wording</strong>:<br />
Possible Resource Implementations:<br />
- Composition (Document)<br />
- SimpleCarePlan (Action Plan)<br />
- ComplexCarePlan<br />
(Chronic Disease Management)<br />
(Many Conditions)<br /><br /><strong>Comments</strong>:<br />
CarePlans are often implemented using Documents, should CarePlan be a type of Composition. There are simple CarePlan that focus on a single Condition, example Asthma Action Plan. There are very complex Care Plans for treating many conditions, example Coordination of Care. The patient conditions are assessed and prioritized, reasonable goals are set with the patients imput.<br />
Should we consider a SimpleCarePlan and ComplexCarePlan and profile to various types? We have over 20 Action Plans (Simple) and only a few Coordination of Care Plans (Complex) for complex or chronic disease management.<br /><br /><strong>Grahame's Comments</strong>:<br />
no opinion<br /><br /><strong>Disposition</strong>:<br />
Not persuasive<br /><br /><strong>Disposition Comment</strong>:<br />
Careplans can be conveyed within documents but must be distinct as care plans must be shareable using all 4 exchange paradigms. General convention in FHIR is to define a single resource and use profiling to manage varying levels of complexity<br /><br /><strong>Submitted By</strong>:<br />
Matthew Graham<br /><br /><strong>Organization</strong>:<br />
Mayo Clinic</p>
",2529,"2015-03-20 17:42:25+00",2953
"===",5402,3,"2015-01-19 03:51:24+00","","Jan 2015 Ballot Comment #291","<br /><strong>Vote and Type</strong>:<br />
Neg-Mi<br /><br /><strong>Existing Wording</strong>:<br />
InstitutionalClaim, OralHealthClaim, PharmacyClaim, ProfessionalClaim and VisionClaim.  How many distinct disciplines will have their own claim resource?<br /><br /><strong>Proposed Wording</strong>:<br />
HealthcareClaim and use profiles to generate specific types.<br /><br /><strong>Comments</strong>:<br />
From a conceptual level how does FHIR determine too specialized from too generalized?  
<br />
The FHIR 80/20 rule seems to be overtly subjective.  
<br />
Could the FHIR provide consistent criteria for this type of issue?<br /><br /><strong>Disposition WG</strong>:<br />
FHIR Core Team<br /><br /><strong>Grahame's Comments</strong>:<br />
yes, this is an open issue for FM resources. More generally, this is a key focus of FMG / core team<br /><br /><strong>Submitted By</strong>:<br />
Matthew Graham <br /><br /><strong>Organization</strong>:<br />
Mayo Clinic <br />",2529,"2015-01-19 04:59:20+00",105
